gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160185	4447.106704788745	-0.01239609055652798	0.17677407193023112	-0.07012391818083168	0.9440950296045838	0.9827170989974987
ENSG00000243489	605.840820037446	-0.022991359292728875	0.3806282058850603	-0.060403719265281305	0.9518340965231445	0.9827987036271697
ENSG00000275464	3762.5886484229136	0.011456423580184451	0.19337308060148173	0.059245183168978616	0.9527568218569069	0.9827987036271697
ENSG00000155304	1700.7556660022838	0.01264485827066081	0.2806357266402844	0.045057906283147056	0.9640611532429736	0.9900000183526501
ENSG00000157554	16218.060903647312	-0.006384830435963582	0.16560585050225402	-0.03855437725538978	0.9692456769012698	0.9908806250463875
ENSG00000171189	8158.824892648681	-0.004781082164860389	0.18695689781855845	-0.02557317874144674	0.9795977793352314	0.9925085480775175
ENSG00000205670	2215.640990668599	-0.004314374164717617	0.20537173146214005	-0.021007633981568515	0.9832395659838803	0.9925085480775175
ENSG00000159055	574.4139703489634	-0.006608959351825621	0.3854983679805224	-0.017143936007945806	0.9863217881887093	0.9925085480775175
ENSG00000183067	933.9248414640552	0.004270661623355633	0.2881362901344594	0.014821672137732875	0.988174449614297	0.9925085480775175
ENSG00000182240	7689.643395614067	-0.0019676913220791925	0.22869436360770581	-0.00860402194019307	0.9931350684341066	0.9931350684341066
